,model,forecast_date,delta,target_end_date,quantile,value,cases,deltaW,score,sumpdf,prange,p,CIHI,CILO,PE,scorecontr
708,CU:nochange,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[203269.0, 266218.0, 334933.0, 440654.0, 592719.0, 778653.0, 1077814.0]",309970.0,3.0,-10.404187648440008,0.9499996412918075,0.95,2.39255731877136e-06,1077814.0,203269.0,440654.0,181.65219172088698
709,Covid19Sim:Simulator,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[239716.474338016, 241639.48376180397, 242973.667124882, 243994.08525330102, 244220.47089836397, 245291.837474155, 247013.664406189]",240153.0,1.0,-6.113538418648846,0.9499999123229235,0.95,2.3226342005552673e-05,247013.664406189,239716.474338016,243994.08525330102,21.258763478050437
710,Karlen:pypm,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[241636.1, 254284.5, 264270.0, 276458.3, 296190.7, 311716.1, 328303.6]",282996.0,2.0,-7.06885779603346,0.949996775558955,0.95,1.3270574036439164e-05,328303.6,241636.1,276458.3,34.27543435503245
711,LNQ:ens1,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[196504.39020316198, 228391.90353631802, 250058.208319104, 272867.271060451, 291803.694766543, 315460.217442753, 379380.38129559]",240153.0,1.0,-8.358595220952704,0.9499999999270937,0.95,7.559149354990913e-06,379380.38129559,196504.39020316198,272867.271060451,65.31995704388954
712,CU:select,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[219900.0, 278705.0, 346884.0, 444724.0, 568329.0, 721944.0, 981319.0]",309970.0,3.0,-10.502961966580493,0.9499995764006285,0.95,2.27726609573764e-06,981319.0,219900.0,444724.0,190.84870300670275
713,UCLA:SuEIR,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[177242.116855353, 192490.626402127, 225334.554281313, 229072.27451226802, 242424.61563515, 273394.618332335, 304730.27186691]",282996.0,2.0,-10.14738996068423,0.9499957429690754,0.95,2.847049011517333e-06,304730.27186691,177242.116855353,229072.27451226802,159.7635612873251
714,CU:select,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[217623.0, 256806.0, 306084.0, 371459.0, 452911.0, 548059.0, 701533.0]",282996.0,2.0,-9.931167123024792,0.9499992931689679,0.95,3.1721019444833076e-06,701533.0,217623.0,371459.0,143.39220403386426
715,QJHong:Encounter,2020-09-06,20,2020-09-26,"[0.1, 0.9]","[231708.6, 347604.1]",309970.0,3.0,-8.285059014153845,0.7999861943997784,0.8,6.902799948221849e-06,347604.1,231708.6,289656.35,62.96188271900039
716,CU:nochange,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[205996.0, 246087.0, 287907.0, 348909.0, 428439.0, 518752.0, 647820.0]",282996.0,2.0,-9.500890008935436,0.9499994845644589,0.95,3.93351331248043e-06,647820.0,205996.0,348909.0,115.6357314964168
717,LNQ:ens1,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[150434.98321461698, 201240.13215939602, 226916.15355095302, 259354.844359252, 293448.130112875, 334104.487911327, 418692.83146779204]",309970.0,3.0,-9.275562811121443,0.9499999999607952,0.95,4.2066862359635415e-06,418692.83146779204,150434.98321461698,259354.844359252,103.31487931215251
718,CU:nochange,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[226723.0, 246748.0, 268987.0, 297315.0, 330368.0, 366043.0, 411842.0]",240153.0,1.0,-9.520934138842154,0.94999854595439,0.95,4.2274087036602015e-06,411842.0,226723.0,297315.0,116.80046708728176
719,CU:scenario_high,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211221.0, 252935.0, 298169.0, 363315.0, 445776.0, 539286.0, 687988.0]",282996.0,2.0,-9.652495261609026,0.9499994651728552,0.95,3.646363511827788e-06,687988.0,211221.0,363315.0,124.74200330387956
720,Karlen:pypm,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[231391.9, 247788.6, 259722.2, 273256.6, 290670.6, 301578.8, 326976.9]",309970.0,3.0,-9.400834880859723,0.9499999995820467,0.95,3.9512784530126854e-06,326976.9,231391.9,273256.6,109.99307842789246
721,CU:scenario_high,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227320.0, 247825.0, 270126.0, 298604.0, 332041.0, 367275.0, 414063.0]",240153.0,1.0,-9.602281100793686,0.949998772653156,0.95,4.058915114624195e-06,414063.0,227320.0,298604.0,121.64908533744203
722,CU:scenario_mid,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[219900.0, 278705.0, 346884.0, 444724.0, 568329.0, 721944.0, 981319.0]",309970.0,3.0,-10.502961966580493,0.9499995764006285,0.95,2.27726609573764e-06,981319.0,219900.0,444724.0,190.84870300670275
723,IowaStateLW:STEM,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[269563.0, 274392.0, 283874.0, 301128.0, 320565.0, 333610.0, 340448.0]",309970.0,3.0,-7.030184096012968,0.9499761045165624,0.95,1.2927600223061608e-05,340448.0,269563.0,301128.0,33.61902234548975
724,CU:scenario_low,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[198818.0, 230325.0, 271218.0, 327424.0, 391409.0, 470561.0, 588640.0]",282996.0,2.0,-9.277837707003748,0.949999089952928,0.95,4.397600934791246e-06,588640.0,198818.0,327424.0,103.43246146802991
725,CU:scenario_mid,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229337.0, 246710.0, 270277.0, 299198.0, 333374.0, 370711.0, 423385.0]",240153.0,1.0,-9.379342514564705,0.9499982758664944,0.95,4.537540013133806e-06,423385.0,229337.0,299198.0,108.81740099859516
726,CU:scenario_mid,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[217623.0, 256806.0, 306084.0, 371459.0, 452911.0, 548059.0, 701533.0]",282996.0,2.0,-9.931167123024792,0.9499992931689679,0.95,3.1721019444833076e-06,701533.0,217623.0,371459.0,143.39220403386426
727,Columbia_UNC:SurvCon,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[238884.0, 257678.0, 283575.0, 308664.0, 338693.0, 362201.0, 389032.0]",309970.0,3.0,-7.741446366158617,0.949997057003669,0.95,9.058770848252573e-06,389032.0,238884.0,308664.0,47.97706974302178
728,QJHong:Encounter,2020-09-06,13,2020-09-19,"[0.1, 0.9]","[253927.12, 322903.7]",282996.0,2.0,-7.338278783323433,0.7999768038611286,0.8,1.1598068921536697e-05,322903.7,253927.12,288415.41000000003,39.218139874556094
729,CU:select,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229337.0, 246710.0, 270277.0, 299198.0, 333374.0, 370711.0, 423385.0]",240153.0,1.0,-9.379342514564705,0.9499982758664944,0.95,4.537540013133806e-06,423385.0,229337.0,299198.0,108.81740099859516
730,CU:scenario_low,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[226746.0, 244987.0, 267822.0, 295409.0, 326828.0, 363101.0, 411851.0]",240153.0,1.0,-9.353693470683062,0.9499984154322071,0.95,4.59610653572376e-06,411851.0,226746.0,295409.0,107.43078023072796
731,JHUAPL:Bucky,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[184559.2168, 225814.3665, 268135.433749999, 316295.651999999, 368903.20749999897, 424605.1313, 484420.80797499896]",282996.0,2.0,-8.93701619964747,0.9499987540254742,0.95,5.2146392145735465e-06,484420.80797499896,184559.2168,316295.651999999,87.22649267246884
732,DDS:NBDS,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[201642.0, 227334.0, 255848.0, 292747.0, 337915.0, 384009.0, 444467.0]",282996.0,2.0,-8.360618326947268,0.9499989482619522,0.95,6.956446893316426e-06,444467.0,201642.0,292747.0,65.3860650724698
733,COVIDhub:baseline,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[207926.85, 223419.3, 268824.75, 283876.0, 298927.25, 344332.7, 359825.15]",240153.0,1.0,-10.740703903124277,0.9499895352333747,0.95,2.297230630117497e-06,359825.15,207926.85,283876.0,214.9385023353521
734,COVIDhub:ensemble,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[161620.0, 201240.0, 241450.0, 273257.0, 293449.0, 333610.0, 340448.0]",309970.0,3.0,-10.238488000210179,0.9499814778895949,0.95,2.5992231862392856e-06,340448.0,161620.0,273257.0,167.2089119062882
735,COVIDhub:ensemble,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195924.0, 225814.0, 255345.0, 276458.0, 297463.0, 327983.0, 341502.0]",282996.0,2.0,-7.037382813538,0.9499907787666886,0.95,1.3481071586413096e-05,341502.0,195924.0,276458.0,33.74024730333706
736,USACE:ERDC_SEIR,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[236990.122264361, 245606.684925769, 253975.83266602, 263405.643716178, 273381.073059651, 282294.576281374, 292761.50260971603]",282996.0,2.0,-7.62940228018502,0.9499950640633976,0.95,1.0026953966152385e-05,292761.50260971603,236990.122264361,263405.643716178,45.363197115994005
737,LANL:GrowthRate,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[129498.15492475199, 157584.179996024, 182145.99243123, 210481.941885049, 233841.10796903103, 253952.82509769, 283624.235064954]",240153.0,1.0,-8.079194124673325,0.9499995811767521,0.95,8.692488073197557e-06,283624.235064954,129498.15492475199,210481.941885049,56.80344994419073
738,COVIDhub:baseline,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[150211.586150361, 201997.03137431398, 241450.305470555, 283876.0, 326367.807665577, 365635.702491025, 416667.06477614795]",309970.0,3.0,-8.563924264155066,0.9499997314443979,0.95,6.004411769150453e-06,416667.06477614795,150211.586150361,283876.0,72.38232444444071
739,COVIDhub:baseline,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[184845.68090130898, 210254.61064710602, 255345.72935729398, 283876.0, 312520.767817678, 357567.98798488, 382485.185550855]",282996.0,2.0,-7.852376206970573,0.9499942475780881,0.95,8.969140931125441e-06,382485.185550855,184845.68090130898,283876.0,50.713294922270016
740,COVIDhub:ensemble,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227553.0, 246710.0, 267970.0, 272867.0, 293964.0, 316655.0, 330970.0]",240153.0,1.0,-9.44477015280184,0.9499917234501806,0.95,4.391501512344964e-06,330970.0,227553.0,272867.0,112.43610181354427
741,JHUAPL:Bucky,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227553.176875, 256046.070799998, 288146.832749998, 319741.313499998, 354830.98224999796, 386507.970899998, 423305.96354999795]",240153.0,1.0,-10.49799278549958,0.9499982804150687,0.95,2.5936337440107815e-06,423305.96354999795,227553.176875,319741.313499998,190.37511070965581
742,DDS:NBDS,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211089.0, 228074.0, 248020.0, 269744.0, 293964.0, 318921.0, 356869.0]",240153.0,1.0,-8.247499279641826,0.9499985059061196,0.95,7.990925899342693e-06,356869.0,211089.0,269744.0,61.790500547247845
743,DDS:NBDS,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[161620.0, 192146.0, 225131.0, 275044.0, 340543.0, 412964.0, 505563.0]",309970.0,3.0,-9.424992959518974,0.9499991206284045,0.95,3.903837900137708e-06,505563.0,161620.0,275044.0,111.3297457246713
744,UMich:RidgeTfReg,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[265966.9292, 269321.3317, 274690.642, 278060.9207, 289558.6583, 294586.9642]",282996.0,2.0,-6.461749704118035,0.874941449071964,0.875,1.797717956436573e-05,294586.9642,265966.9292,276375.78135,25.301782607833502
745,CovidAnalytics:DELPHI,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[176374.125706501, 190242.679070464, 202652.636414482, 216441.0, 230229.363585518, 242639.320929536, 256507.874293499]",240153.0,1.0,-7.805339105231353,0.9499962337370781,0.95,9.968067388843593e-06,256507.874293499,176374.125706501,216441.0,49.534507733061524
746,JHUAPL:Bucky,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[146066.07825, 194841.2913, 244431.95699999898, 311369.24149999896, 381255.85374999896, 463515.6703, 556714.35495]",309970.0,3.0,-9.544140100818982,0.9499992044084805,0.95,3.6780641793632274e-06,556714.35495,146066.07825,311369.24149999896,118.1635935585848
747,LANL:GrowthRate,2020-09-10,9,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[93132.34860629801, 126043.92942934301, 158396.46877581, 201641.60060262, 241836.82755862398, 273505.21430344397, 325301.179522273]",282996.0,2.0,-10.706802102352963,0.9499994549789254,0.95,2.1523859100591736e-06,325301.179522273,93132.34860629801,201641.60060262,211.32580691678245
748,LANL:GrowthRate,2020-09-10,16,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[59452.4923916724, 87070.6302463372, 118748.319853993, 162499.760722035, 214276.779488712, 265828.90340435697, 339172.286513883]",309970.0,3.0,-12.207878151602255,0.949999112569367,0.95,9.709479177888447e-07,339172.286513883,59452.4923916724,162499.760722035,447.6175012171798
749,CU:scenario_low,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[196406.0, 208658.0, 223995.0, 244434.0, 269331.0, 292769.0, 322214.0]",282996.0,1.0,-8.54088162203497,0.9499971485192298,0.95,6.35687683217534e-06,322214.0,196406.0,244434.0,71.55317009405006
750,CU:nochange,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195791.0, 209474.0, 225422.0, 244896.0, 268835.0, 292948.0, 325951.0]",282996.0,1.0,-8.617710799275272,0.9499981651847011,0.95,6.117310896697203e-06,325951.0,195791.0,244896.0,74.35533307374465
751,Karlen:pypm,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[226971.8, 233481.6, 241634.5, 262731.4, 273679.5, 292608.5, 311598.5]",309970.0,2.0,-10.398258269150393,0.9499928286739573,0.95,2.3996610336307622e-06,311598.5,226971.8,262731.4,181.1144468663069
752,LNQ:ens1,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[111354.37591705301, 179043.01861907198, 201667.860430011, 235096.051476115, 268211.714183837, 307625.215587661, 377766.891277954]",309970.0,2.0,-11.04166052475641,0.949999999949316,0.95,1.7395498338734772e-06,377766.891277954,111354.37591705301,235096.051476115,249.84238583433245
753,CU:scenario_high,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195406.0, 209928.0, 225101.0, 246096.0, 269081.0, 292374.0, 331631.0]",282996.0,1.0,-8.550003056317973,0.9499985719819823,0.95,6.327950926615644e-06,331631.0,195406.0,246096.0,71.8802491540238
754,Columbia_UNC:SurvCon,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[191028.0, 206506.0, 222887.0, 246587.0, 269136.0, 290302.0, 313759.0]",309970.0,2.0,-10.75192317353343,0.949996895061966,0.95,2.0107243679234887e-06,313759.0,191028.0,246587.0,216.14761710054705
755,LNQ:ens1,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[140081.532265944, 193459.063928181, 218808.40696425602, 245593.81488626398, 268449.125658501, 294996.523475154, 349821.85275061603]",282996.0,1.0,-8.742040202232776,0.9499999999205768,0.95,5.748608942618416e-06,349821.85275061603,140081.532265944,245593.81488626398,79.12430533714262
756,CU:select,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[178411.0, 210171.0, 245332.0, 287990.0, 346053.0, 401870.0, 492479.0]",309970.0,2.0,-9.10790604154035,0.9499992711901377,0.95,4.57452837140937e-06,492479.0,178411.0,287990.0,95.00723254641561
757,CU:scenario_mid,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[178411.0, 210171.0, 245332.0, 287990.0, 346053.0, 401870.0, 492479.0]",309970.0,2.0,-9.10790604154035,0.9499992711901377,0.95,4.57452837140937e-06,492479.0,178411.0,287990.0,95.00723254641561
758,CU:select,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195261.0, 208738.0, 224648.0, 245367.0, 269908.0, 294557.0, 326669.0]",282996.0,1.0,-8.581305543555935,0.9499977818269435,0.95,6.229681649261298e-06,326669.0,195261.0,245367.0,73.01411450029772
759,Columbia_UNC:SurvCon,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211846.0, 223294.0, 233652.0, 249478.0, 265043.0, 277909.0, 292978.0]",282996.0,1.0,-8.603536906927864,0.9499967457516003,0.95,6.160817933670293e-06,292978.0,211846.0,249478.0,73.83024366840681
760,CEID:Walk,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[197724.488, 209204.478, 221392.00199999998, 238612.533, 251727.845, 267606.536, 283517.689]",282996.0,1.0,-10.367887295476084,0.9499946157957022,0.95,2.549849546090721e-06,283517.689,197724.488,238612.533,178.38491292042085
761,IowaStateLW:STEM,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[279305.0, 281096.0, 283990.0, 288858.0, 294126.0, 297857.0, 300259.0]",282996.0,1.0,-4.269516995274906,0.9499394005677189,0.95,5.3797096967352076e-05,300259.0,279305.0,288858.0,8.455004356751942
762,CU:scenario_high,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[177176.0, 209758.0, 242973.0, 285053.0, 340031.0, 394545.0, 502038.0]",309970.0,2.0,-9.033693150831752,0.9499993972393328,0.95,4.747461482962345e-06,502038.0,177176.0,285053.0,91.54645747678052
763,CU:nochange,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[175494.0, 207862.0, 238841.0, 280584.0, 331014.0, 384928.0, 478196.0]",309970.0,2.0,-8.926312118803747,0.9499994864705709,0.95,5.009321949744905e-06,478196.0,175494.0,280584.0,86.76090000460007
764,Karlen:pypm,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[232615.0, 241340.5, 253181.1, 268439.4, 282103.4, 295953.8, 312589.5]",282996.0,1.0,-7.043357629773056,0.949994976590623,0.95,1.344085822049812e-05,312589.5,232615.0,268439.4,33.84119390128581
765,CU:scenario_mid,2020-09-13,6,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195261.0, 208738.0, 224648.0, 245367.0, 269908.0, 294557.0, 326669.0]",282996.0,1.0,-8.581305543555935,0.9499977818269435,0.95,6.229681649261298e-06,326669.0,195261.0,245367.0,73.01411450029772
766,CU:scenario_low,2020-09-13,13,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[177293.0, 200429.0, 229725.0, 269427.0, 318773.0, 367892.0, 449096.0]",309970.0,2.0,-9.168805074073997,0.949998793543537,0.95,4.437335523244101e-06,449096.0,177293.0,269427.0,97.94465135575867
767,LANL:GrowthRate,2020-09-14,5,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[142608.585951965, 171280.37633162, 199412.93146044, 229573.08597475302, 252624.521789722, 274002.169094318, 306813.257734507]",282996.0,1.0,-9.919839848383479,0.9499993772311269,0.95,3.190118551044119e-06,306813.257734507,142608.585951965,229573.08597475302,142.5823780406828
768,COVIDhub:ensemble,2020-09-14,5,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[196505.0, 208738.0, 221392.0, 240244.0, 256379.0, 277909.0, 292978.0]",282996.0,1.0,-8.925923105312087,0.9499921041766792,0.95,5.243642817509553e-06,292978.0,196505.0,240244.0,86.74402606537562
769,DDS:NBDS,2020-09-14,5,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[196505.0, 207895.0, 220359.0, 236581.0, 256379.0, 278212.0, 315282.0]",282996.0,1.0,-9.967404964377288,0.949998008535983,0.95,3.11514444342742e-06,315282.0,196505.0,236581.0,146.01399630096023
770,JHUAPL:Bucky,2020-09-14,5,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[233078.989875, 242803.45779999899, 251802.14399999898, 262043.47249999898, 271752.17525, 280513.900299999, 290496.993849999]",282996.0,1.0,-7.698895332281023,0.9499948724883922,0.95,9.684535524689952e-06,290496.993849999,233078.989875,262043.47249999898,46.96711453842601
771,COVIDhub:baseline,2020-09-14,12,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[139002.968459185, 167163.500135001, 209667.963257133, 240244.0, 270949.926154262, 313699.096057961, 341453.317615426]",309970.0,2.0,-9.981959983275956,0.9499952636448206,0.95,2.9549349418733772e-06,341453.317615426,139002.968459185,240244.0,147.08049054275574
772,DDS:NBDS,2020-09-14,12,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[182834.0, 198963.0, 216133.0, 237042.0, 263115.0, 290363.0, 328966.0]",309970.0,2.0,-10.615729414403727,0.9499986643921242,0.95,2.152418123568811e-06,328966.0,182834.0,237042.0,201.91861238004114
773,COVIDhub:baseline,2020-09-14,5,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[164304.55, 180481.9, 224724.75, 240244.0, 255763.25, 300006.1, 316183.45]",282996.0,1.0,-10.489848154344195,0.9499900604516953,0.95,2.3990046603139525e-06,316183.45,164304.55,240244.0,189.60141960709748
774,LANL:GrowthRate,2020-09-17,9,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[106859.376485514, 139407.56427723, 173692.44998769698, 219892.02348852198, 265195.174181272, 298976.237765213, 351377.619334899]",309970.0,2.0,-10.682355329772843,0.9499993521021732,0.95,2.0818958836321677e-06,351377.619334899,106859.376485514,219892.02348852198,208.75841303572798
775,LNQ:ens1,2020-09-20,6,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211933.734307975, 250689.49980920198, 274745.562287779, 287365.702338296, 306162.058591541, 325792.120000927, 369679.420667574]",309970.0,1.0,-7.623370316949544,0.9499999998753362,0.95,9.609685224898357e-06,369679.420667574,211933.734307975,287365.702338296,45.226588655224454
776,Columbia_UNC:SurvCon,2020-09-20,6,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[191028.0, 206506.0, 222887.0, 246587.0, 269136.0, 290302.0, 313759.0]",309970.0,1.0,-10.75192317353343,0.949996895061966,0.95,2.0107243679234887e-06,313759.0,191028.0,246587.0,216.14761710054705
777,CU:select,2020-09-20,6,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[197234.0, 214768.0, 232341.0, 256109.0, 284467.0, 321967.0, 387292.0]",309970.0,1.0,-9.695898715739695,0.949998924625572,0.95,3.409300942558424e-06,387292.0,197234.0,256109.0,127.47870842006728
