,model,forecast_date,delta,target_end_date,quantile,value,cases,deltaW,proper,score,sumpdf,prange,p,CIHI,CILO,PE,scorecontr
10,COVIDhub:baseline,2020-04-13,26,2020-05-09,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[82695.7170296702, 133236.672378724, 177678.30703057, 217543.0, 257280.65700907, 301947.065350654, 352899.498323983]",176871.0,4.0,True,-9.75405227534003,0.949999060912389,0.95,4.383984091818616e-06,352899.498323983,82695.7170296702,217543.0,131.23979389786226
11,COVIDhub:baseline,2020-04-13,19,2020-05-02,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[104482.50938784401, 139801.33302233, 188598.997182472, 217543.0, 246355.263247633, 295690.765640656, 331086.186682367]",193994.0,3.0,True,-8.661366167544202,0.9499965366538451,0.95,7.22897811136769e-06,331086.186682367,104482.50938784401,217543.0,75.99618060089415
12,COVIDhub:baseline,2020-04-13,12,2020-04-25,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[127175.42186046901, 149549.110381104, 196924.04884048802, 217543.0, 238059.887221372, 285814.633348333, 307905.766752668]",207990.0,2.0,True,-7.268625337655037,0.9499930810572131,0.95,1.4008113754473972e-05,307905.766752668,127175.42186046901,217543.0,37.87581072297543
13,COVIDhub:baseline,2020-04-13,5,2020-04-18,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[134816.225, 183111.8, 216763.5, 217543.0, 218322.5, 251974.2, 300269.775]",203462.0,1.0,True,-9.700483568473334,0.9499999998816309,0.95,4.198439771944951e-06,300269.775,134816.225,217543.0,127.77127919280743
14,COVIDhub:baseline,2020-04-13,54,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[31694.6488894889, 98842.48437984391, 155990.97100721, 217543.0, 279202.448674487, 335081.781254813, 403348.632452074]",145506.0,8.0,True,-10.638870493937606,0.9499995087320914,0.95,3.1054246734246727e-06,403348.632452074,31694.6488894889,217543.0,204.26848816365919
15,COVIDhub:baseline,2020-04-13,47,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[44068.1002732528, 106939.686642866, 160068.701887019, 217543.0, 275057.32604076, 327216.501282013, 390996.86463414604]",147231.0,7.0,True,-10.509260088563682,0.949999484122517,0.95,3.2938692909323386e-06,390996.86463414604,44068.1002732528,217543.0,191.45064449042678
16,COVIDhub:baseline,2020-04-20,12,2020-05-02,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[116046.76697267, 142519.286715867, 187812.635256353, 205801.0, 223849.885263853, 269223.590759908, 295752.33402184]",193994.0,2.0,True,-7.329669431496305,0.9499946957441384,0.95,1.4068609713771552e-05,295752.33402184,116046.76697267,205801.0,39.04968133230923
17,COVIDhub:baseline,2020-04-20,54,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[26471.041969669703, 93026.6766897669, 147462.83717337198, 205801.0, 263997.08797588, 318209.43693336897, 382815.33988314896]",147677.0,8.0,True,-10.466733094335666,0.9499994530369358,0.95,3.3595737638225653e-06,382815.33988314896,26471.041969669703,205801.0,187.42271001386402
18,COVIDhub:baseline,2020-04-20,26,2020-05-16,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[77590.1874763748, 124063.41578015801, 170088.177909279, 205801.0, 241945.28801038, 287260.618456185, 333472.383926589]",158415.0,4.0,True,-10.13494979354875,0.9499984495366791,0.95,3.829025769508387e-06,333472.383926589,77590.1874763748,205801.0,158.77290276842533
19,COVIDhub:baseline,2020-04-20,40,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[49309.7287222872, 109541.77477574801, 155997.710512105, 205801.0, 255279.703649537, 302487.064152642, 362096.37364023604]",147231.0,6.0,True,-10.197211589097193,0.9499996565999791,0.95,3.850054098447631e-06,362096.37364023604,49309.7287222872,205801.0,163.7933864021521
20,COVIDhub:baseline,2020-04-20,19,2020-05-09,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[98304.6617218672, 130822.823820238, 179027.109771098, 205801.0, 232912.673176732, 280640.54476644803, 313103.610722107]",176871.0,3.0,True,-9.643682539248871,0.9499960490096895,0.95,4.6327136086488085e-06,313103.610722107,98304.6617218672,205801.0,124.19355420280161
21,COVIDhub:baseline,2020-04-20,33,2020-05-23,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[60511.8789300393, 117227.32942129401, 161890.267715177, 205801.0, 249578.20492454898, 294465.323106231, 349998.842675427]",154701.0,5.0,True,-10.029591440206037,0.9499995342114902,0.95,4.084304898406554e-06,349998.842675427,60511.8789300393,205801.0,150.6253638890657
22,COVIDhub:baseline,2020-04-20,5,2020-04-25,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[124010.4, 176626.8, 204068.5, 205801.0, 207533.5, 234975.2, 287591.6]",207990.0,1.0,True,-7.2723041541139954,0.9499999999112846,0.95,1.3982370797915866e-05,287591.6,124010.4,205801.0,37.945543915159845
23,COVIDhub:baseline,2020-04-20,47,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[37218.596492964905, 101185.19473194699, 151314.652934029, 205801.0, 259891.94479194802, 310258.039453395, 372753.60173701704]",145506.0,7.0,True,-10.346614402112284,0.9499996005984781,0.95,3.5940457677741122e-06,372753.60173701704,37218.596492964905,205801.0,176.49758632301644
24,COVIDhub:baseline,2020-04-27,54,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[36104.0414329143, 100471.90117201199, 153809.256305063, 210195.0, 266419.682049321, 319147.727186272, 383492.627285273]",179480.0,8.0,True,-9.62977392380812,0.9499995037129133,0.95,4.631012528316658e-06,383492.627285273,36104.0414329143,210195.0,123.3328702093838
25,COVIDhub:baseline,2020-04-27,33,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[71183.9942259422, 123541.753204532, 168585.095180952, 210195.0, 251793.017442674, 296731.349614496, 349213.851187012]",147231.0,5.0,True,-10.403703703638932,0.9499991927657481,0.95,3.4723831413285833e-06,349213.851187012,71183.9942259422,210195.0,181.60824222149068
26,COVIDhub:baseline,2020-04-27,40,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[57995.198696487, 115971.41893118901, 163019.987552376, 210195.0, 257453.66829918302, 304142.993242932, 362817.07473199704]",145506.0,6.0,True,-10.363304684178228,0.9499995745595423,0.95,3.564177748716091e-06,362817.07473199704,57995.198696487,210195.0,177.97664647199187
27,COVIDhub:baseline,2020-04-27,5,2020-05-02,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[129429.475, 182698.2, 206380.25, 210195.0, 214009.75, 237691.8, 290960.525]",193994.0,1.0,True,-9.397032935968426,0.9499999999194841,0.95,5.004133655145404e-06,290960.525,129429.475,210195.0,109.78418323150215
28,COVIDhub:baseline,2020-04-27,26,2020-05-23,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[87271.8064165642, 130549.538832388, 176007.056348063, 210195.0, 244422.224919749, 289852.991893919, 333072.611522115]",154701.0,4.0,True,-10.455834067964922,0.9499980580826568,0.95,3.300355666674415e-06,333072.611522115,87271.8064165642,210195.0,186.4041254003038
29,COVIDhub:baseline,2020-04-27,12,2020-05-09,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[120746.764123391, 150440.421936219, 192481.397541475, 210195.0, 227914.112568626, 269728.20898909, 299686.017763428]",176871.0,2.0,True,-10.153759915375954,0.9499958760390227,0.95,3.5898273195167363e-06,299686.017763428,120746.764123391,210195.0,160.273215798925
30,COVIDhub:baseline,2020-04-27,19,2020-05-16,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[104462.62108646099, 137865.67395774, 184568.322263223, 210195.0, 235821.002512525, 282913.063860639, 315789.263196882]",158415.0,3.0,True,-10.790472299135214,0.9499962143307602,0.95,2.758947178160831e-06,315789.263196882,104462.62108646099,210195.0,220.3541774965112
31,COVIDhub:baseline,2020-04-27,47,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[45959.3265465154, 108563.69177491801, 158011.734317343, 210195.0, 262043.316810668, 311882.729702297, 373368.4550218]",147677.0,7.0,True,-10.327728479549538,0.9499995667711058,0.95,3.6013775221582778e-06,373368.4550218,45959.3265465154,210195.0,174.83877084059557
32,COVIDhub:baseline,2020-05-04,47,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[36618.8856323563, 95326.5684256843, 144319.51283762802, 194385.0, 243954.93470684698, 293194.309319093, 353032.225444504]",179480.0,7.0,True,-9.325830318087732,0.9499994427863425,0.95,5.391088624462359e-06,353032.225444504,36618.8856323563,194385.0,105.94447742915176
33,COVIDhub:baseline,2020-05-04,5,2020-05-09,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[114548.125, 168931.0, 187358.75, 194385.0, 201411.25, 219839.0, 274221.875]",176871.0,1.0,True,-8.796625917654726,0.9499999999326032,0.95,7.075733406060325e-06,274221.875,114548.125,194385.0,81.3135735398108
34,COVIDhub:baseline,2020-05-04,19,2020-05-23,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[91282.4953674537, 124930.904322043, 169462.147496475, 194385.0, 219287.31502065, 264024.009873099, 297836.775695507]",154701.0,3.0,True,-10.275067523299697,0.9499965363910812,0.95,3.6125486221894043e-06,297836.775695507,91282.4953674537,194385.0,170.2952612949293
35,COVIDhub:baseline,2020-05-04,40,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[46751.4057200572, 102328.46368963699, 149251.980079801, 194385.0, 239504.21495715, 286235.703235032, 342314.478804038]",147677.0,6.0,True,-10.103226581367924,0.949999351773099,0.95,4.029198071305029e-06,342314.478804038,46751.4057200572,194385.0,156.2743772244385
36,COVIDhub:baseline,2020-05-04,26,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[75030.2303825538, 116735.61580115801, 161642.580570806, 194385.0, 227108.54957799602, 271980.825636256, 313178.05344578397]",147231.0,4.0,True,-10.270123474650472,0.9499978342382356,0.95,3.7122243676523947e-06,313178.05344578397,75030.2303825538,194385.0,169.87480716717047
37,COVIDhub:baseline,2020-05-04,33,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[59910.18626486269, 109835.900349003, 154491.242787428, 194385.0, 234124.939161892, 279017.135500355, 329303.310354353]",145506.0,5.0,True,-10.110425491782049,0.9499989677448802,0.95,4.044560847793477e-06,329303.310354353,59910.18626486269,194385.0,156.837893412495
38,COVIDhub:baseline,2020-05-04,12,2020-05-16,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[105354.183468335, 138662.053618536, 177502.734062341, 194385.0, 211276.767217672, 250456.178694787, 283205.285872859]",158415.0,2.0,True,-10.337584386080728,0.9499968612163111,0.95,3.4600848306393095e-06,283205.285872859,105354.183468335,194385.0,175.7024945794816
39,COVIDhub:baseline,2020-05-04,54,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[25839.8810435604, 88751.4350913509, 140224.491754917, 194385.0, 248191.095708457, 300498.73087430897, 363575.01128536294]",254352.0,8.0,True,-9.853455615495008,0.9499994702796335,0.95,3.4785203281706423e-06,363575.01128536294,25839.8810435604,194385.0,137.92744799586333
40,COVIDhub:baseline,2020-05-11,40,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[34279.1413576636, 87830.9376473765, 133010.228692287, 177011.0, 220739.621321213, 266482.753253532, 320536.113799388]",179480.0,6.0,True,-9.158206205806376,0.9499992758774063,0.95,5.8624018510755604e-06,320536.113799388,34279.1413576636,177011.0,97.42697303974822
41,COVIDhub:baseline,2020-05-11,54,2020-07-04,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[11751.4427864279, 73654.1614076141, 124212.32170821699, 177011.0, 229320.46136711398, 279535.219548196, 341589.990203402]",330937.0,8.0,True,-12.865284618430088,0.949999538933145,0.95,6.764397231240338e-07,341589.990203402,11751.4427864279,177011.0,621.8148062231842
42,COVIDhub:baseline,2020-05-11,5,2020-05-16,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[98102.775, 153599.8, 166584.5, 177011.0, 187437.5, 200422.2, 255919.225]",158415.0,1.0,True,-8.066631024822676,0.9499999999476704,0.95,1.0770057035439096e-05,255919.225,98102.775,177011.0,56.44775456615435
43,COVIDhub:baseline,2020-05-11,12,2020-05-23,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[88377.0682634326, 125233.950643506, 159862.433129331, 177011.0, 194172.419449195, 228915.56661866602, 265678.222403474]",154701.0,2.0,True,-9.2605927174571,0.9499982703952095,0.95,5.999348714175179e-06,265678.222403474,88377.0682634326,177011.0,102.54444955046458
44,COVIDhub:baseline,2020-05-11,33,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[47100.2349900999, 94374.0443614436, 138675.146206462, 177011.0, 215250.598370984, 259866.76572765698, 308248.232319323]",147677.0,5.0,True,-9.287003712613323,0.9499987597392299,0.95,6.0598121471716615e-06,308248.232319323,47100.2349900999,177011.0,103.9075806336651
45,COVIDhub:baseline,2020-05-11,19,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[75847.6449419494, 110648.409081091, 152584.827468275, 177011.0, 201423.060390604, 243213.210053101, 278409.080154801]",147231.0,3.0,True,-9.748447010994287,0.9499970484702513,0.95,4.81853282608552e-06,278409.080154801,75847.6449419494,177011.0,130.87249197563725
46,COVIDhub:baseline,2020-05-11,26,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[61384.505825308304, 102021.32021420199, 144682.936166862, 177011.0, 209406.638061381, 252038.13186031897, 293048.11399289]",145506.0,4.0,True,-9.607719586519806,0.9499979840527869,0.95,5.2003499976943646e-06,293048.11399289,61384.505825308304,177011.0,121.98032890628994
47,COVIDhub:baseline,2020-05-11,47,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[22961.058975339798, 80535.0471514715, 128605.898703987, 177011.0, 225312.924804248, 273106.216569166, 331583.943875439]",254352.0,7.0,True,-10.129643159100588,0.9499994520655275,0.95,3.0298503792269837e-06,331583.943875439,22961.058975339798,177011.0,158.35218628476247
48,COVIDhub:baseline,2020-05-18,33,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[31206.451177761803, 77982.9751117511, 120666.083393334, 158270.0, 195784.44093690897, 238722.22588325897, 285404.968343933]",179480.0,5.0,True,-8.798257768598035,0.9499987622299603,0.95,7.018388339524728e-06,285404.968343933,31206.451177761803,158270.0,81.37994642963666
49,COVIDhub:baseline,2020-05-18,26,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[45034.0740284903, 85471.86917669179, 125942.677194272, 158270.0, 190364.486884869, 231501.34193441898, 272096.044488945]",147677.0,4.0,True,-8.5824741614725,0.9499981042108452,0.95,8.618780284574967e-06,272096.044488945,45034.0740284903,158270.0,73.05678976803779
50,COVIDhub:baseline,2020-05-18,54,2020-07-11,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[0.0, 57364.5912069121, 106981.623918739, 158270.0, 209181.230447304, 258731.860080601, 318384.68887138896]",404701.0,8.0,True,,0.949999370556247,0.95,0.0,318384.68887138896,0.0,158270.0,
51,COVIDhub:baseline,2020-05-18,40,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[18754.578827038302, 70657.4225132251, 115378.58832338301, 158270.0, 200881.079180792, 245974.26891768898, 298366.913097131]",254352.0,6.0,True,-11.024336560965232,0.949999170554303,0.95,1.9370506593174852e-06,298366.913097131,18754.578827038302,158270.0,247.68760143596862
52,COVIDhub:baseline,2020-05-18,12,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[70606.5263702637, 109777.091579916, 140328.784192842, 158270.0, 176270.544372944, 206227.949503495, 246310.48108331102]",147231.0,2.0,True,-7.538872374262213,0.9499997690242861,0.95,1.4545138399477131e-05,246310.48108331102,70606.5263702637,158270.0,43.355613490682984
53,COVIDhub:baseline,2020-05-18,47,2020-07-04,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[8231.899505995028, 63980.0934929349, 111141.990607406, 158270.0, 205374.99734747302, 252388.06463764602, 308629.905607306]",330937.0,7.0,True,,0.9499993413597485,0.95,0.0,308629.905607306,8231.899505995028,158270.0,
54,COVIDhub:baseline,2020-05-18,19,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[57959.8597085971, 94335.98038080381, 133886.86097111, 158270.0, 182503.91274412698, 222027.688601886, 258831.291092661]",145506.0,3.0,True,-8.063018264744557,0.9499975977894135,0.95,1.1257973030559532e-05,258831.291092661,57959.8597085971,158270.0,56.34588050838984
55,COVIDhub:baseline,2020-05-18,5,2020-05-23,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[80290.425, 136901.6, 144254.5, 158270.0, 172285.5, 179638.4, 236249.575]",154701.0,1.0,True,-7.128890375992198,0.9499999999663342,0.95,1.7417963982413465e-05,236249.575,80290.425,158270.0,35.31985208934491
56,COVIDhub:baseline,2020-05-25,40,2020-07-04,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[17759.9790687907, 69203.74886148861, 114252.317588176, 154792.0, 195261.508612586, 239695.33696237, 289949.78129556304]",330937.0,6.0,True,,0.9499990308563555,0.95,0.0,289949.78129556304,17759.9790687907,154792.0,
57,COVIDhub:baseline,2020-05-25,47,2020-07-11,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[7788.18685711855, 62932.018053180494, 109672.253577536, 154792.0, 199641.304095541, 246171.85214052102, 300162.81161711604]",404701.0,7.0,True,,0.9499992146532996,0.95,0.0,300162.81161711604,7788.18685711855,154792.0,
58,COVIDhub:baseline,2020-05-25,54,2020-07-18,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[0.0, 56640.435044350495, 105702.29828798301, 154792.0, 203284.760427604, 252204.209772098, 310189.097664227]",464175.0,8.0,True,,0.9499993044745134,0.95,0.0,310189.097664227,0.0,154792.0,
59,COVIDhub:baseline,2020-05-25,33,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[30731.8664421644, 75798.1938599386, 119150.911374114, 154792.0, 190384.141146411, 233032.26792467898, 277343.63397784]",254352.0,5.0,True,-11.166682762538649,0.9499984812845186,0.95,1.8039765754818138e-06,277343.63397784,30731.8664421644,154792.0,265.9587924738805
60,COVIDhub:baseline,2020-05-25,12,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[67648.7750542506, 110381.688421884, 137461.68412184098, 154792.0, 172140.075350754, 199985.916680167, 241765.138744637]",145506.0,2.0,True,-7.395083050129348,0.9499999998454308,0.95,1.5721735768775558e-05,241765.138744637,67648.7750542506,154792.0,40.34798780974474
61,COVIDhub:baseline,2020-05-25,26,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[43751.9394373943, 83759.2992539925, 124952.72283972801, 154792.0, 184846.232569826, 225755.801541015, 265161.40401954]",179480.0,4.0,True,-8.770024846213147,0.9499979405011336,0.95,7.118165741143434e-06,265161.40401954,43751.9394373943,154792.0,80.23922002709105
62,COVIDhub:baseline,2020-05-25,5,2020-05-30,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[77550.375, 134608.3, 144768.25, 154792.0, 164815.75, 174975.7, 232033.625]",147231.0,1.0,True,-6.564563854870291,0.9499999999585315,0.95,2.367479705372988e-05,232033.625,77550.375,154792.0,26.63648592995523
63,COVIDhub:baseline,2020-05-25,19,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[55761.458355333605, 93401.96861268609, 132885.846373464, 154792.0, 177162.385498855, 216183.24344643397, 252981.297370224]",147677.0,3.0,True,-7.727230073091175,0.9499977020052534,0.95,1.3217816052943365e-05,252981.297370224,55761.458355333605,154792.0,47.63725087299038
64,COVIDhub:baseline,2020-06-01,26,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[39423.5943614436, 78745.0096330963, 119405.967532175, 147553.0, 175487.34402844, 217014.078669787, 255361.67608526102]",254352.0,4.0,True,-11.959229214700763,0.9499977433462867,0.95,1.213756639334429e-06,255361.67608526102,39423.5943614436,147553.0,395.28799770718564
65,COVIDhub:baseline,2020-06-01,47,2020-07-18,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[5099.80569555701, 58470.8498784988, 104083.75097501, 147553.0, 190884.764565146, 237067.33986139897, 290865.341524915]",464175.0,7.0,True,,0.9499992102230328,0.95,0.0,290865.341524915,5099.80569555701,147553.0,
66,COVIDhub:baseline,2020-06-01,5,2020-06-06,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[71210.625, 127689.9, 139573.75, 147553.0, 155532.25, 167416.1, 223895.375]",145506.0,1.0,True,-5.772927157180907,0.9499999999527525,0.95,3.537913166194728e-05,223895.375,71210.625,147553.0,17.929790058382384
67,COVIDhub:baseline,2020-06-01,12,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[61174.8549200492, 105405.212252123, 130727.896206462, 147553.0, 164310.02228272302, 189507.26065160602, 233570.71356313603]",147677.0,2.0,True,-7.476937480154086,0.9499999998685638,0.95,1.4979939165216116e-05,233570.71356313603,61174.8549200492,147553.0,42.03357652941572
68,COVIDhub:baseline,2020-06-01,54,2020-07-25,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[0.0, 52563.5526655266, 100341.768540185, 147553.0, 194871.11716617199, 242864.50410704102, 299882.774673747]",465360.0,8.0,True,,0.9499992362235239,0.95,0.0,299882.774673747,0.0,147553.0,
69,COVIDhub:baseline,2020-06-01,19,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[50797.335889358896, 87676.6732457325, 125912.150076501, 147553.0, 168947.982089821, 207340.753127531, 245016.510905109]",179480.0,3.0,True,-9.640843998982064,0.9499978846517837,0.95,4.605450508538e-06,245016.510905109,50797.335889358896,147553.0,124.01741502466454
70,COVIDhub:baseline,2020-06-01,33,2020-07-04,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[27711.6061898119, 71150.36630366309, 113430.93227432302, 147553.0, 181350.500225002, 224045.570938709, 267592.248389734]",330937.0,5.0,True,,0.9499983710602871,0.95,0.0,267592.248389734,27711.6061898119,147553.0,
71,COVIDhub:baseline,2020-06-01,40,2020-07-11,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[15331.3771960219, 64806.4443644436, 108626.02040770401, 147553.0, 186356.215109651, 231064.702634026, 279562.51376263803]",404701.0,6.0,True,,0.9499988395565737,0.95,0.0,279562.51376263803,15331.3771960219,147553.0,
72,COVIDhub:baseline,2020-06-08,54,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[2066.68094155947, 57897.1998089981, 104470.888403884, 149896.0, 195443.56958069603, 241959.649789498, 297792.351220762]",441878.0,8.0,True,,0.9499993645015266,0.95,0.0,297792.351220762,2066.68094155947,149896.0,
73,COVIDhub:baseline,2020-06-08,12,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[64733.4726432264, 110972.80205902099, 133638.904074041, 149896.0, 166277.68503685, 189076.32829928302, 234840.791447414]",179480.0,2.0,True,-9.021294882060314,0.9499999998854112,0.95,6.277771455232006e-06,234840.791447414,64733.4726432264,149896.0,90.98070408678186
74,COVIDhub:baseline,2020-06-08,26,2020-07-04,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[43938.0096180962, 82960.0417674177, 123543.637593876, 149896.0, 176477.493179932, 216879.23237932398, 255264.896316213]",330937.0,4.0,True,,0.9499978283678752,0.95,0.0,255264.896316213,43938.0096180962,149896.0,
75,COVIDhub:baseline,2020-06-08,33,2020-07-11,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[32607.763307383102, 75332.593498935, 117639.77890278901, 149896.0, 182376.011450115, 224171.064228642, 266159.834791098]",404701.0,5.0,True,,0.9499982478775341,0.95,0.0,266159.834791098,32607.763307383102,149896.0,
76,COVIDhub:baseline,2020-06-08,5,2020-06-13,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[74452.875, 130353.5, 142410.25, 149896.0, 157381.75, 169438.5, 225339.125]",147677.0,1.0,True,-5.604615760213918,0.9499999999509958,0.95,3.8201423410905155e-05,225339.125,74452.875,149896.0,16.482642872604522
77,COVIDhub:baseline,2020-06-08,40,2020-07-18,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[20908.7925476755, 69098.2754517545, 112686.51255012599, 149896.0, 187018.81374813698, 230743.985598856, 278036.557727327]",464175.0,6.0,True,,0.9499987755299419,0.95,0.0,278036.557727327,20908.7925476755,149896.0,
78,COVIDhub:baseline,2020-06-08,47,2020-07-25,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[10565.297341973399, 63171.7948559486, 108151.37434874401, 149896.0, 191574.85942109398, 236473.148444485, 289093.316762418]",465360.0,7.0,True,,0.949999214201851,0.95,0.0,289093.316762418,10565.297341973399,149896.0,
79,COVIDhub:baseline,2020-06-08,19,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[54388.1263192632, 92465.3317553176, 129750.23257482599, 149896.0, 170149.703817038, 207487.00463804603, 244534.77893953898]",254352.0,3.0,True,,0.9499979861898671,0.95,0.0,244534.77893953898,54388.1263192632,149896.0,
80,COVIDhub:baseline,2020-06-15,47,2020-08-01,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[13609.3874876249, 63949.321617216105, 108187.45466204699, 147988.0, 187963.31310813103, 232700.261495615, 282902.723209982]",441878.0,7.0,True,,0.9499989944926968,0.95,0.0,282902.723209982,13609.3874876249,147988.0,
81,COVIDhub:baseline,2020-06-15,5,2020-06-20,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[73340.925, 128940.8, 141278.5, 147988.0, 154697.5, 167035.2, 222635.075]",179480.0,1.0,True,-11.1625349775146,0.9499999999495861,0.95,2.1519943265990715e-06,222635.075,73340.925,147988.0,265.407794078873
82,COVIDhub:baseline,2020-06-15,54,2020-08-08,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[3960.0287835379, 58369.5421034211, 104510.867938679, 147988.0, 191840.91298663, 237992.997480975, 292647.789817398]",374764.0,8.0,True,,0.949999286186169,0.95,0.0,292647.789817398,3960.0287835379,147988.0,
83,COVIDhub:baseline,2020-06-15,12,2020-06-27,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[63833.6216189662, 111318.495335953, 132223.542897929, 147988.0, 163766.651549015, 184611.64086440898, 232185.23398559]",254352.0,2.0,True,,0.9499999998996551,0.95,0.0,232185.23398559,63833.6216189662,147988.0,
