,model,forecast_date,delta,target_end_date,quantile,value,deaths,deltaW,score,sumpdf,prange,p,CIHI,CILO,PE
2994,GT:DeepCOVID,2020-08-24,5,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[179575.3112, 180393.112, 180774.5828, 181014.4773, 181778.9935, 181853.2649, 182096.6501, 182281.5261, 182424.8414, 182570.8305, 182596.9137, 182714.3606, 182803.0742, 182885.8054, 183116.0953, 183257.9462, 183453.2548, 183673.6229, 183883.3614, 184428.0938, 184625.1174, 184705.7495, 184813.6203]",182714,1.0,-0.30229494104998356,0.9799343029153436,0.98,0.0004866698029071248,184813.6203,179575.3112,182714.3606
3995,GT:DeepCOVID,2020-08-24,26,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[197689.7341, 197817.8776, 197894.4645, 198438.4179, 198968.1561, 199070.937, 199250.859, 199502.1895, 199979.9051, 200061.1874, 200189.0821, 200359.2059, 200637.0814, 200702.5871, 200846.4758, 200922.6039, 201153.49399999998, 201382.1171, 201846.5733, 202067.9291, 203234.8904, 203340.4121, 203776.6182]",199282,4.0,-1.7141797560108278,0.9799994998565145,0.98,0.00023003789443068468,203776.6182,197689.7341,200359.2059
3657,GT:DeepCOVID,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[191008.6032, 191309.9321, 191795.2917, 191910.2719, 192268.46600000001, 193198.1069, 193537.0938, 193912.3901, 194057.3603, 194339.0041, 194504.4558, 194640.4515, 194767.388, 194905.5873, 195108.2225, 195342.992, 195466.82100000003, 195637.7773, 195821.8531, 196039.8845, 196833.8175, 197115.9205, 197537.7552]",193693,3.0,-3.2236603059806326,0.979969594182148,0.98,0.00010969754815519372,197537.7552,191008.6032,194640.4515
3989,DDS:NBDS,2020-08-24,26,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[194344.0, 195824.0, 197077.0, 198425.0, 199344.0, 200060.0, 200728.0, 201440.0, 202099.0, 202772.0, 203461.0, 204188.0, 204905.0, 205731.0, 206645.0, 207610.0, 208804.0, 210236.0, 211885.0, 214615.0, 219510.0, 225662.0, 242564.0]",199282,4.0,-4.373832821171312,0.9799975891686675,0.98,6.0850346951413226e-05,242564.0,194344.0,204188.0
3247,COVIDhub:ensemble,2020-08-24,12,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[185958.0, 186323.0, 186614.0, 186962.0, 187327.0, 187705.0, 187908.0, 188051.0, 188230.0, 188380.0, 188639.0, 188713.0, 188894.0, 189048.0, 189277.0, 189656.0, 189844.0, 190061.0, 190296.0, 190647.0, 191195.0, 191769.0, 192458.0]",188538,2.0,-2.4982733427567263,0.9799770120155391,0.98,0.0001597975856825612,192458.0,185958.0,188713.0
3652,DDS:NBDS,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[190414.0, 191469.0, 192290.0, 193191.0, 193896.0, 194374.0, 194833.0, 195275.0, 195745.0, 196167.0, 196584.0, 197085.0, 197559.0, 198038.0, 198571.0, 199173.0, 199913.0, 200789.0, 201833.0, 203248.0, 205751.0, 208857.0, 215676.0]",193693,3.0,-3.982181621148917,0.9799974513682643,0.98,7.507340430713133e-05,215676.0,190414.0,197085.0
2985,CovidAnalytics:DELPHI,2020-08-24,5,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[180582.414145655, 180905.997374555, 181184.296802807, 181505.158220203, 181721.641895227, 181893.69625746398, 182041.303580252, 182173.859518112, 182296.69234932397, 182413.248694294, 182526.01830694897, 182637.0, 182747.98169305103, 182860.751305706, 182977.30765067603, 183100.140481888, 183232.696419748, 183380.30374253602, 183552.358104773, 183768.841779797, 184089.703197193, 184368.002625445, 184691.585854345]",182714,1.0,-0.4579747165796695,0.9799541293347958,0.98,0.000450224335816124,184691.585854345,180582.414145655,182637.0
3648,CovidAnalytics:DELPHI,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[191318.352911762, 191878.815504695, 192360.844254143, 192916.592531262, 193291.55325541302, 193589.560152471, 193845.22353511, 194074.81715432898, 194287.569858824, 194489.451370258, 194684.77406892602, 194877.0, 195069.22593107398, 195264.548629742, 195466.430141176, 195679.18284567102, 195908.77646489, 196164.439847529, 196462.44674458698, 196837.407468738, 197393.155745857, 197875.184495305, 198435.647088238]",193693,3.0,-2.0763937124786116,0.9799734756397145,0.98,0.00019468060903068962,198435.647088238,191318.352911762,194877.0
3243,COVIDhub:baseline,2020-08-24,12,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[178360.998803088, 180888.07479899802, 184240.75600206, 185945.665538655, 186796.14858098602, 187511.28498785, 188079.182456825, 188520.564604646, 188975.32589925898, 189411.88171781698, 189780.432056821, 190096.400209002, 190398.95713507102, 190779.3399504, 191224.18464634602, 191676.056162562, 192121.24614246102, 192716.304782048, 193422.81260012602, 194280.43439334398, 195937.88594135898, 199531.68427084302, 201856.039574696]",188538,2.0,-3.222553300528962,0.9799879723799394,0.98,0.00011124866777989517,201856.039574696,178360.998803088,190096.400209002
3229,YYG:ParamSearch,2020-08-24,5,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[180500.729505, 180661.791306, 180817.841804, 181012.260881, 181156.18289, 181297.183696, 181424.580892, 181529.391173, 181647.153586, 181740.428655, 181843.864879, 181949.68753599998, 182062.96626, 182178.946184, 182304.105181, 182430.607086, 182559.82789400002, 182730.623256, 182934.513656, 183195.425096, 183597.105851, 183970.871989, 184402.710124]",182714,1.0,-1.485986831725664,0.9799440077873719,0.98,0.00026927682105065687,184402.710124,180500.729505,181949.68753599998
2990,DDS:NBDS,2020-08-24,5,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[181293.0, 181650.0, 181865.0, 182119.0, 182289.0, 182434.0, 182563.0, 182673.0, 182779.0, 182881.0, 182980.0, 183077.0, 183194.0, 183302.0, 183429.0, 183561.0, 183701.0, 183886.0, 184132.0, 184453.0, 184897.0, 185310.0, 185719.0]",182714,1.0,-0.3737601524118537,0.9799626696947431,0.98,0.00046958684957541796,185719.0,181293.0,183077.0
3740,PSI:DRAFT,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[191829.41, 192503.375, 193095.0, 193820.1, 194330.35, 194725.2, 195077.0, 195388.9, 195672.2, 195951.2, 196219.4, 196477.5, 196753.6, 197017.4, 197296.45, 197606.8, 197937.0, 198285.8, 198712.5, 199273.7, 200043.0, 200706.2, 201482.92]",193693,3.0,-3.895994550273161,0.9799800823038373,0.98,7.837930255118544e-05,201482.92,191829.41,196477.5
3395,NotreDame:mobility,2020-08-24,12,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[186664.26, 186750.65, 186837.0, 186947.0, 187036.0, 187121.0, 187211.0, 187328.0, 187508.0, 187711.0, 187932.0, 188099.0, 188225.0, 188348.0, 188531.0, 189459.0, 189697.0, 190061.0, 190267.0, 190535.0, 190826.7, 191115.0, 191447.74]",188538,2.0,-3.3635800875909654,0.9799091397614486,0.98,0.00010367433091471034,191447.74,186664.26,188099.0
4262,epiforecasts:ensemble1,2020-08-24,26,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[180573.0, 182712.0, 184165.0, 186256.0, 187876.0, 188932.0, 189910.0, 190810.0, 191586.0, 192262.0, 192998.0, 193668.0, 194438.0, 195243.0, 196015.0, 196763.0, 197565.0, 198480.0, 199638.0, 201021.0, 202991.0, 204675.0, 206897.0]",199282,4.0,-5.152472690038674,0.9799963024237222,0.98,4.1227173368657555e-05,206897.0,180573.0,193668.0
3730,NotreDame:mobility,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[191380.0, 191499.0, 191619.0, 191773.0, 191926.0, 192142.0, 192620.0, 192834.0, 192990.0, 193164.0, 193571.7, 193957.0, 194163.3, 194377.0, 194690.9, 196189.2, 196568.0, 197438.0, 197750.1, 198022.0, 198393.0, 198938.35, 199639.44]",193693,3.0,-3.13129563321096,0.9799458467701203,0.98,0.00011488244095737843,199639.44,191380.0,193957.0
3724,MOBS:GLEAM_COVID,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[182891.55178670603, 183331.69383136102, 183825.879888488, 184555.513638661, 185140.265280713, 185695.81315172897, 186240.780069275, 186788.208023275, 187352.373729185, 187924.876255087, 188528.67130674399, 191026.258037712, 195010.36018323898, 196006.29912017897, 197147.40237071397, 200209.521814208, 201918.765846883, 204123.19485828897, 206226.45756747102, 208851.645900767, 213065.770289698, 216604.399147197, 219994.152458465]",193693,3.0,-7.724789615669148,0.9799821402484813,0.98,1.15555097948139e-05,219994.152458465,182891.55178670603,191026.258037712
3322,GT:DeepCOVID,2020-08-24,12,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[185704.6256, 186107.6536, 186251.5408, 186485.4374, 186797.6335, 187139.0651, 187341.7356, 187636.572, 187767.5393, 188046.1903, 188138.7112, 188539.565, 188893.7979, 188956.9645, 189009.6136, 189663.4938, 189875.5614, 190132.3586, 190502.8173, 190787.8559, 191052.3173, 191543.579, 191595.4721]",188538,2.0,-2.889639442810563,0.979518497817607,0.98,0.00013139721024614526,191595.4721,185704.6256,188539.565
3317,DDS:NBDS,2020-08-24,12,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[185958.0, 186621.0, 187158.0, 187776.0, 188181.0, 188514.0, 188777.0, 189019.0, 189265.0, 189523.0, 189747.0, 190014.0, 190265.0, 190536.0, 190806.0, 191166.0, 191582.0, 191984.0, 192533.0, 193244.0, 194319.0, 195613.0, 197489.0]",188538,2.0,-2.3207998754766814,0.9799933388211164,0.98,0.00017462567072045604,197489.0,185958.0,190014.0
3985,CovidAnalytics:DELPHI,2020-08-24,26,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[196182.82829130898, 196829.994749111, 197386.59360561302, 198028.316440405, 198461.28379045398, 198805.392514928, 199100.607160505, 199365.719036225, 199611.384698647, 199844.497388589, 200070.036613898, 200292.0, 200513.963386102, 200739.502611411, 200972.615301353, 201218.280963775, 201483.392839495, 201778.607485072, 202122.71620954602, 202555.683559595, 203197.40639438698, 203754.005250889, 204401.17170869102]",199282,4.0,-2.072168881784598,0.9799768929966566,0.98,0.0001923370863740198,204401.17170869102,196182.82829130898,200292.0
3312,CovidAnalytics:DELPHI,2020-08-24,12,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[186095.376819725, 186552.992610593, 186946.567436426, 187400.33400455, 187706.488153802, 187949.809766343, 188158.558044136, 188346.02044923103, 188519.73230503398, 188684.567868872, 188844.04818451198, 189001.0, 189157.95181548802, 189317.432131128, 189482.26769496602, 189655.97955076897, 189843.441955864, 190052.190233657, 190295.511846198, 190601.66599545, 191055.432563574, 191449.007389407, 191906.623180275]",188538,2.0,-1.2571471118703537,0.9799673835332778,0.98,0.00029721953483957675,191906.623180275,186095.376819725,189001.0
3058,MOBS:GLEAM_COVID,2020-08-24,5,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[178989.70199996, 179134.21614015102, 179309.942936473, 179569.053138205, 179778.36602329699, 179972.044247775, 180162.710358335, 180343.19022945, 180522.121310394, 180706.782868619, 180901.254010495, 181691.8296989, 182861.31630927397, 183165.479443515, 183485.56327939, 184269.428884008, 184745.54269138398, 185335.45781850198, 185924.952235649, 186672.67578837601, 187748.052157191, 188728.92828128897, 189675.87032254]",182714,1.0,-4.5077653167793725,0.979939739916742,0.98,5.9433062691044425e-05,189675.87032254,178989.70199996,181691.8296989
3578,COVIDhub:baseline,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[179208.773163532, 182342.886919494, 186367.78094130897, 189687.82221322198, 191310.387254873, 192475.036750367, 193427.594263443, 194234.053501535, 194988.18699387, 195682.06857668603, 196328.262737627, 196966.048190482, 197591.96580165802, 198247.05604656, 198942.927720277, 199708.304324043, 200523.54193791898, 201482.171259713, 202648.46788167898, 204314.624256243, 207686.66869418698, 211856.199675997, 215152.360407904]",193693,3.0,-4.387835443843783,0.9799920492773082,0.98,6.129139437244246e-05,215152.360407904,179208.773163532,196966.048190482
3149,UT:Mobility,2020-08-24,5,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[182549.82, 182705.95, 182832.6, 183018.8, 183131.85, 183208.8, 183282.75, 183365.0, 183427.3, 183483.0, 183549.55, 183619.5, 183678.45, 183730.0, 183803.35, 183871.9, 183954.5, 184064.0, 184154.3, 184335.2, 184576.2, 184779.3, 185021.16]",182714,1.0,-2.7464616908937662,0.9799360569126526,0.98,0.00014338058025954638,185021.16,182549.82,183619.5
3582,COVIDhub:ensemble,2020-08-24,19,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[190893.0, 191309.0, 191619.0, 192329.0, 192766.0, 193334.0, 193559.0, 193720.0, 193893.0, 194339.0, 194504.0, 194640.0, 195011.0, 195265.0, 195467.0, 196196.0, 196568.0, 197358.0, 197751.0, 198140.0, 198901.0, 199383.0, 200915.0]",193693,3.0,-1.093010241947197,0.979994707981205,0.98,0.0003183183709937476,200915.0,190893.0,194640.0
4102,SteveMcConnell:CovidComplete,2020-08-24,26,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[197330.5, 197331.0, 197536.0, 197946.0, 198357.0, 198767.0, 199177.0, 199588.0, 199998.0, 200408.0, 200819.0, 201229.0, 201849.0, 202470.0, 203090.0, 203711.0, 204331.0, 204952.0, 205572.0, 206192.0, 206813.0, 207123.0, 207123.5]",199282,4.0,-2.9886419194977547,0.9555417110235623,0.98,0.00012163356653245583,207123.5,197330.5,201229.0
3376,LANL:GrowthRate,2020-08-27,9,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[183684.32206647398, 184257.307420379, 184902.22003102198, 185613.515822801, 186091.46653683102, 186505.330862458, 186788.609300432, 187144.701898854, 187482.30992883898, 187793.263194111, 188084.272425163, 188358.150398396, 188622.526179819, 188915.706834801, 189235.17318349602, 189513.534746835, 189814.151682713, 190173.814731088, 190566.732038398, 191118.01201002102, 192150.151933012, 193057.099004395, 194982.152109959]",188538,2.0,-2.1574901047884802,0.9799898553748172,0.98,0.00018948304416790962,194982.152109959,183684.32206647398,188358.150398396
3672,IHME:CurveFit,2020-08-27,16,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[192059.444608937, 192320.947066462, 192705.703157665, 193225.04666139997, 193928.79730079198, 194268.833939905, 194705.396675888, 194925.543052345, 195134.396820641, 195335.25671163603, 195525.605681594, 195680.21473258102, 195838.02447965, 195992.482182977, 196207.53163046698, 196395.026948942, 196577.62156235302, 196873.195744013, 197173.759467634, 197494.00377001398, 198036.080411333, 198362.89382555, 198907.79098353698]",193693,3.0,-4.206044200289376,0.9799727601288641,0.98,6.712355794186164e-05,198907.79098353698,192059.444608937,195680.21473258102
4011,IHME:CurveFit,2020-08-27,23,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[197470.18430612198, 197823.694416688, 198434.48712432198, 199251.409669457, 200306.73376502102, 200896.241790584, 201571.61443011, 201924.56777734897, 202268.16465174, 202535.817147163, 202885.458210151, 203130.32631621603, 203355.35039515, 203615.80076123, 203934.741109822, 204194.12685371898, 204551.059186585, 205020.33628922398, 205450.106262465, 206047.840649671, 206903.350946071, 207472.82701657302, 208545.218048106]",199282,4.0,-4.68411745201385,0.9799785176541547,0.98,5.210574470563417e-05,208545.218048106,197470.18430612198,203130.32631621603
4050,LANL:GrowthRate,2020-08-27,23,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[186650.97053294603, 187803.29687247603, 189060.25554058, 190379.788747775, 191477.918435999, 192455.176844408, 193299.57372213, 194094.14001612, 194954.06545415398, 195840.272857836, 196496.588264489, 197173.61174065698, 197908.65485216602, 198673.53285855398, 199592.018594879, 200542.938606802, 201526.82790520802, 202809.23122802802, 204056.35053489, 206170.08887041602, 209042.87862358, 212297.486027487, 215630.65259092898]",199282,4.0,-4.6587971609775165,0.979990797631529,0.98,5.276960442940348e-05,215630.65259092898,186650.97053294603,197173.61174065698
3337,IHME:CurveFit,2020-08-27,9,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[186673.54874252397, 186810.64690055602, 186999.807222491, 187270.398882818, 187629.02031309198, 187834.592285589, 188005.76968465603, 188145.286137892, 188243.59890452898, 188344.18246667602, 188444.226225275, 188530.687224759, 188595.205397011, 188689.58278119602, 188790.92191113898, 188893.48552088, 188971.92927750899, 189118.02438777898, 189270.58895157897, 189438.55740412397, 189662.110390447, 189885.716147566, 190098.87623261698]",188538,2.0,0.5655845532794457,0.9798742460822777,0.98,0.0007393983928153935,190098.87623261698,186673.54874252397,188530.687224759
3711,LANL:GrowthRate,2020-08-27,16,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[185418.36025799398, 186315.24743412898, 187137.905317978, 188461.879064576, 189095.241521814, 189860.38107857, 190443.290422164, 190988.82452746102, 191612.19145739602, 192209.17175797, 192701.03509794897, 193230.722765248, 193713.25604829102, 194287.660112369, 194808.56453985602, 195491.645033838, 196069.872848704, 196807.960798997, 197698.988819073, 198883.31602295602, 200833.83560529602, 202444.62922593602, 205486.02028840603]",193693,3.0,-3.4767661168072364,0.9799951915325624,0.98,9.665752986082188e-05,205486.02028840603,185418.36025799398,193230.722765248
4244,YYG:ParamSearch,2020-08-28,22,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[192573.826278, 193091.806584, 193631.950378, 194344.28651600002, 194859.43598399998, 195367.868643, 195795.330157, 196218.526109, 196610.569508, 197006.062495, 197431.652672, 197870.182532, 198303.799262, 198705.011559, 199136.76357, 199617.05846, 200148.12303599998, 200756.760894, 201502.342391, 202465.784686, 203980.338487, 205343.421335, 206912.78995]",199282,4.0,-3.2592581591780663,0.9799824765175775,0.98,0.00010624044264292976,206912.78995,192573.826278,197870.182532
3900,YYG:ParamSearch,2020-08-28,15,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[189552.039135, 189937.238273, 190329.123233, 190832.979579, 191196.612869, 191557.546179, 191864.062765, 192157.414419, 192433.719178, 192703.225274, 193003.54144, 193300.005431, 193602.758321, 193887.816344, 194186.036802, 194517.77897400002, 194881.791685, 195300.605504, 195819.999758, 196479.638591, 197536.241996, 198479.67853, 199561.964224]",193693,3.0,-2.2720437214388545,0.9799759533432383,0.98,0.00017653785138996292,199561.964224,189552.039135,193300.005431
3563,YYG:ParamSearch,2020-08-28,8,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[186065.61137, 186288.108723, 186520.226766, 186808.54542100002, 187014.134476, 187223.283591, 187394.211312, 187563.827185, 187720.532472, 187866.34384400002, 188030.244363, 188193.368624, 188371.196856, 188528.53500899998, 188695.59868, 188878.150089, 189077.33661300002, 189319.581537, 189604.376339, 189967.556647, 190561.243747, 191086.840145, 191674.755904]",188538,2.0,-1.190461371767463,0.9799551244369371,0.98,0.0003072967552999739,191674.755904,186065.61137,188193.368624
3964,Columbia_UNC:SurvCon,2020-08-30,20,2020-09-19,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[195639.0, 196007.0, 196412.0, 196926.0, 197294.0, 197692.0, 198003.0, 198355.0, 198608.0, 198879.0, 199102.0, 199326.0, 199619.0, 199920.0, 200129.0, 200407.0, 200786.0, 200975.0, 201361.0, 201877.0, 202602.0, 203058.0, 203530.0]",199282,3.0,-1.862232482129346,0.9799544436210357,0.98,0.0002136240492109226,203530.0,195639.0,199326.0
3695,JHU_IDD:CovidSP,2020-08-30,13,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[192365.67, 192568.325, 192861.9, 193257.3, 193486.0, 193641.2, 193862.5, 194014.1, 194168.95, 194276.6, 194425.1, 194606.0, 194699.9, 194840.2, 194953.75, 195169.3, 195336.0, 195535.2, 195849.05, 196099.0, 196537.1, 197140.575, 198224.37]",193693,2.0,-1.8127294208787488,0.9799650196056573,0.98,0.00022211437660470817,198224.37,192365.67,194606.0
